	image_path	ground_truth
18832	../data/kagglecatsanddogs_3367a/PetImages/Dog/3512.jpg	Dog
23441	../data/kagglecatsanddogs_3367a/PetImages/Dog/4218.jpg	Dog
21624	../data/kagglecatsanddogs_3367a/PetImages/Dog/9365.jpg	Dog
3691	../data/kagglecatsanddogs_3367a/PetImages/Cat/5221.jpg	Cat
14639	../data/kagglecatsanddogs_3367a/PetImages/Dog/6981.jpg	Dog
18824	../data/kagglecatsanddogs_3367a/PetImages/Dog/9759.jpg	Dog
7149	../data/kagglecatsanddogs_3367a/PetImages/Cat/6131.jpg	Cat
18927	../data/kagglecatsanddogs_3367a/PetImages/Dog/11257.jpg	Dog
21289	../data/kagglecatsanddogs_3367a/PetImages/Dog/1843.jpg	Dog
10139	../data/kagglecatsanddogs_3367a/PetImages/Cat/6420.jpg	Cat
16867	../data/kagglecatsanddogs_3367a/PetImages/Dog/5746.jpg	Dog
16269	../data/kagglecatsanddogs_3367a/PetImages/Dog/12018.jpg	Dog
18902	../data/kagglecatsanddogs_3367a/PetImages/Dog/8889.jpg	Dog
6816	../data/kagglecatsanddogs_3367a/PetImages/Cat/7359.jpg	Cat
13741	../data/kagglecatsanddogs_3367a/PetImages/Dog/7126.jpg	Dog
3522	../data/kagglecatsanddogs_3367a/PetImages/Cat/11841.jpg	Cat
4065	../data/kagglecatsanddogs_3367a/PetImages/Cat/1643.jpg	Cat
20974	../data/kagglecatsanddogs_3367a/PetImages/Dog/7203.jpg	Dog
3925	../data/kagglecatsanddogs_3367a/PetImages/Cat/2604.jpg	Cat
23350	../data/kagglecatsanddogs_3367a/PetImages/Dog/2686.jpg	Dog
21267	../data/kagglecatsanddogs_3367a/PetImages/Dog/8697.jpg	Dog
4752	../data/kagglecatsanddogs_3367a/PetImages/Cat/10436.jpg	Cat
15040	../data/kagglecatsanddogs_3367a/PetImages/Dog/6834.jpg	Dog
7987	../data/kagglecatsanddogs_3367a/PetImages/Cat/11286.jpg	Cat
21507	../data/kagglecatsanddogs_3367a/PetImages/Dog/10561.jpg	Dog
14560	../data/kagglecatsanddogs_3367a/PetImages/Dog/7645.jpg	Dog
2176	../data/kagglecatsanddogs_3367a/PetImages/Cat/5495.jpg	Cat
12889	../data/kagglecatsanddogs_3367a/PetImages/Dog/5928.jpg	Dog
23654	../data/kagglecatsanddogs_3367a/PetImages/Dog/5264.jpg	Dog
9603	../data/kagglecatsanddogs_3367a/PetImages/Cat/9458.jpg	Cat
20798	../data/kagglecatsanddogs_3367a/PetImages/Dog/11898.jpg	Dog
9065	../data/kagglecatsanddogs_3367a/PetImages/Cat/2768.jpg	Cat
24836	../data/kagglecatsanddogs_3367a/PetImages/Dog/12063.jpg	Dog
11561	../data/kagglecatsanddogs_3367a/PetImages/Cat/4999.jpg	Cat
22886	../data/kagglecatsanddogs_3367a/PetImages/Dog/11425.jpg	Dog
11197	../data/kagglecatsanddogs_3367a/PetImages/Cat/227.jpg	Cat
17819	../data/kagglecatsanddogs_3367a/PetImages/Dog/5390.jpg	Dog
18482	../data/kagglecatsanddogs_3367a/PetImages/Dog/5998.jpg	Dog
22893	../data/kagglecatsanddogs_3367a/PetImages/Dog/1013.jpg	Dog
22281	../data/kagglecatsanddogs_3367a/PetImages/Dog/4394.jpg	Dog
5067	../data/kagglecatsanddogs_3367a/PetImages/Cat/3469.jpg	Cat
2736	../data/kagglecatsanddogs_3367a/PetImages/Cat/3384.jpg	Cat
14852	../data/kagglecatsanddogs_3367a/PetImages/Dog/7731.jpg	Dog
24495	../data/kagglecatsanddogs_3367a/PetImages/Dog/218.jpg	Dog
4027	../data/kagglecatsanddogs_3367a/PetImages/Cat/7568.jpg	Cat
8727	../data/kagglecatsanddogs_3367a/PetImages/Cat/3073.jpg	Cat
24527	../data/kagglecatsanddogs_3367a/PetImages/Dog/7100.jpg	Dog
6121	../data/kagglecatsanddogs_3367a/PetImages/Cat/10636.jpg	Cat
18625	../data/kagglecatsanddogs_3367a/PetImages/Dog/7209.jpg	Dog
8507	../data/kagglecatsanddogs_3367a/PetImages/Cat/4285.jpg	Cat
2738	../data/kagglecatsanddogs_3367a/PetImages/Cat/5905.jpg	Cat
1341	../data/kagglecatsanddogs_3367a/PetImages/Cat/7324.jpg	Cat
9712	../data/kagglecatsanddogs_3367a/PetImages/Cat/8222.jpg	Cat
2761	../data/kagglecatsanddogs_3367a/PetImages/Cat/9694.jpg	Cat
18619	../data/kagglecatsanddogs_3367a/PetImages/Dog/10150.jpg	Dog
21054	../data/kagglecatsanddogs_3367a/PetImages/Dog/3529.jpg	Dog
21306	../data/kagglecatsanddogs_3367a/PetImages/Dog/3661.jpg	Dog
12813	../data/kagglecatsanddogs_3367a/PetImages/Dog/12324.jpg	Dog
11708	../data/kagglecatsanddogs_3367a/PetImages/Cat/4569.jpg	Cat
11404	../data/kagglecatsanddogs_3367a/PetImages/Cat/1215.jpg	Cat
10819	../data/kagglecatsanddogs_3367a/PetImages/Cat/4744.jpg	Cat
6252	../data/kagglecatsanddogs_3367a/PetImages/Cat/1320.jpg	Cat
7565	../data/kagglecatsanddogs_3367a/PetImages/Cat/5203.jpg	Cat
17701	../data/kagglecatsanddogs_3367a/PetImages/Dog/3326.jpg	Dog
287	../data/kagglecatsanddogs_3367a/PetImages/Cat/6951.jpg	Cat
19522	../data/kagglecatsanddogs_3367a/PetImages/Dog/8308.jpg	Dog
20170	../data/kagglecatsanddogs_3367a/PetImages/Dog/8653.jpg	Dog
15995	../data/kagglecatsanddogs_3367a/PetImages/Dog/3447.jpg	Dog
310	../data/kagglecatsanddogs_3367a/PetImages/Cat/10533.jpg	Cat
19457	../data/kagglecatsanddogs_3367a/PetImages/Dog/5823.jpg	Dog
23139	../data/kagglecatsanddogs_3367a/PetImages/Dog/551.jpg	Dog
12524	../data/kagglecatsanddogs_3367a/PetImages/Dog/2114.jpg	Dog
7968	../data/kagglecatsanddogs_3367a/PetImages/Cat/9575.jpg	Cat
8974	../data/kagglecatsanddogs_3367a/PetImages/Cat/4481.jpg	Cat
13935	../data/kagglecatsanddogs_3367a/PetImages/Dog/12078.jpg	Dog
13079	../data/kagglecatsanddogs_3367a/PetImages/Dog/2277.jpg	Dog
2215	../data/kagglecatsanddogs_3367a/PetImages/Cat/7269.jpg	Cat
10354	../data/kagglecatsanddogs_3367a/PetImages/Cat/1991.jpg	Cat
1041	../data/kagglecatsanddogs_3367a/PetImages/Cat/8764.jpg	Cat
5303	../data/kagglecatsanddogs_3367a/PetImages/Cat/1055.jpg	Cat
19753	../data/kagglecatsanddogs_3367a/PetImages/Dog/11308.jpg	Dog
12408	../data/kagglecatsanddogs_3367a/PetImages/Cat/5689.jpg	Cat
6210	../data/kagglecatsanddogs_3367a/PetImages/Cat/8338.jpg	Cat
8211	../data/kagglecatsanddogs_3367a/PetImages/Cat/6294.jpg	Cat
14296	../data/kagglecatsanddogs_3367a/PetImages/Dog/9319.jpg	Dog
1602	../data/kagglecatsanddogs_3367a/PetImages/Cat/8417.jpg	Cat
15405	../data/kagglecatsanddogs_3367a/PetImages/Dog/9441.jpg	Dog
16951	../data/kagglecatsanddogs_3367a/PetImages/Dog/6918.jpg	Dog
12807	../data/kagglecatsanddogs_3367a/PetImages/Dog/4363.jpg	Dog
20997	../data/kagglecatsanddogs_3367a/PetImages/Dog/11907.jpg	Dog
6867	../data/kagglecatsanddogs_3367a/PetImages/Cat/3922.jpg	Cat
16339	../data/kagglecatsanddogs_3367a/PetImages/Dog/3297.jpg	Dog
386	../data/kagglecatsanddogs_3367a/PetImages/Cat/3395.jpg	Cat
14691	../data/kagglecatsanddogs_3367a/PetImages/Dog/4947.jpg	Dog
13387	../data/kagglecatsanddogs_3367a/PetImages/Dog/5693.jpg	Dog
11962	../data/kagglecatsanddogs_3367a/PetImages/Cat/10067.jpg	Cat
827	../data/kagglecatsanddogs_3367a/PetImages/Cat/4214.jpg	Cat
10316	../data/kagglecatsanddogs_3367a/PetImages/Cat/381.jpg	Cat
17747	../data/kagglecatsanddogs_3367a/PetImages/Dog/9421.jpg	Dog
23269	../data/kagglecatsanddogs_3367a/PetImages/Dog/5314.jpg	Dog
21368	../data/kagglecatsanddogs_3367a/PetImages/Dog/4873.jpg	Dog
7555	../data/kagglecatsanddogs_3367a/PetImages/Cat/7399.jpg	Cat
18577	../data/kagglecatsanddogs_3367a/PetImages/Dog/5224.jpg	Dog
18492	../data/kagglecatsanddogs_3367a/PetImages/Dog/1903.jpg	Dog
7712	../data/kagglecatsanddogs_3367a/PetImages/Cat/10611.jpg	Cat
17413	../data/kagglecatsanddogs_3367a/PetImages/Dog/7343.jpg	Dog
9138	../data/kagglecatsanddogs_3367a/PetImages/Cat/6718.jpg	Cat
10323	../data/kagglecatsanddogs_3367a/PetImages/Cat/5498.jpg	Cat
19553	../data/kagglecatsanddogs_3367a/PetImages/Dog/862.jpg	Dog
21402	../data/kagglecatsanddogs_3367a/PetImages/Dog/5760.jpg	Dog
21344	../data/kagglecatsanddogs_3367a/PetImages/Dog/6725.jpg	Dog
9693	../data/kagglecatsanddogs_3367a/PetImages/Cat/4356.jpg	Cat
16757	../data/kagglecatsanddogs_3367a/PetImages/Dog/8277.jpg	Dog
18149	../data/kagglecatsanddogs_3367a/PetImages/Dog/6670.jpg	Dog
4008	../data/kagglecatsanddogs_3367a/PetImages/Cat/7795.jpg	Cat
19926	../data/kagglecatsanddogs_3367a/PetImages/Dog/9820.jpg	Dog
15536	../data/kagglecatsanddogs_3367a/PetImages/Dog/5333.jpg	Dog
1968	../data/kagglecatsanddogs_3367a/PetImages/Cat/7876.jpg	Cat
19705	../data/kagglecatsanddogs_3367a/PetImages/Dog/1851.jpg	Dog
456	../data/kagglecatsanddogs_3367a/PetImages/Cat/11610.jpg	Cat
8181	../data/kagglecatsanddogs_3367a/PetImages/Cat/8290.jpg	Cat
18575	../data/kagglecatsanddogs_3367a/PetImages/Dog/7433.jpg	Dog
4303	../data/kagglecatsanddogs_3367a/PetImages/Cat/5948.jpg	Cat
7526	../data/kagglecatsanddogs_3367a/PetImages/Cat/8082.jpg	Cat
12930	../data/kagglecatsanddogs_3367a/PetImages/Dog/5901.jpg	Dog
23605	../data/kagglecatsanddogs_3367a/PetImages/Dog/11583.jpg	Dog
15749	../data/kagglecatsanddogs_3367a/PetImages/Dog/115.jpg	Dog
18182	../data/kagglecatsanddogs_3367a/PetImages/Dog/10186.jpg	Dog
5812	../data/kagglecatsanddogs_3367a/PetImages/Cat/3324.jpg	Cat
17724	../data/kagglecatsanddogs_3367a/PetImages/Dog/516.jpg	Dog
10741	../data/kagglecatsanddogs_3367a/PetImages/Cat/4977.jpg	Cat
24953	../data/kagglecatsanddogs_3367a/PetImages/Dog/10462.jpg	Dog
17012	../data/kagglecatsanddogs_3367a/PetImages/Dog/10744.jpg	Dog
5371	../data/kagglecatsanddogs_3367a/PetImages/Cat/2414.jpg	Cat
432	../data/kagglecatsanddogs_3367a/PetImages/Cat/11837.jpg	Cat
10975	../data/kagglecatsanddogs_3367a/PetImages/Cat/9700.jpg	Cat
12945	../data/kagglecatsanddogs_3367a/PetImages/Dog/6549.jpg	Dog
8686	../data/kagglecatsanddogs_3367a/PetImages/Cat/5833.jpg	Cat
21412	../data/kagglecatsanddogs_3367a/PetImages/Dog/7605.jpg	Dog
12007	../data/kagglecatsanddogs_3367a/PetImages/Cat/7114.jpg	Cat
7942	../data/kagglecatsanddogs_3367a/PetImages/Cat/3702.jpg	Cat
4417	../data/kagglecatsanddogs_3367a/PetImages/Cat/9632.jpg	Cat
10793	../data/kagglecatsanddogs_3367a/PetImages/Cat/10128.jpg	Cat
19660	../data/kagglecatsanddogs_3367a/PetImages/Dog/2425.jpg	Dog
21480	../data/kagglecatsanddogs_3367a/PetImages/Dog/6283.jpg	Dog
7713	../data/kagglecatsanddogs_3367a/PetImages/Cat/2356.jpg	Cat
12305	../data/kagglecatsanddogs_3367a/PetImages/Cat/3788.jpg	Cat
12076	../data/kagglecatsanddogs_3367a/PetImages/Cat/9844.jpg	Cat
6575	../data/kagglecatsanddogs_3367a/PetImages/Cat/9605.jpg	Cat
12816	../data/kagglecatsanddogs_3367a/PetImages/Dog/1569.jpg	Dog
9689	../data/kagglecatsanddogs_3367a/PetImages/Cat/5048.jpg	Cat
6245	../data/kagglecatsanddogs_3367a/PetImages/Cat/1446.jpg	Cat
21211	../data/kagglecatsanddogs_3367a/PetImages/Dog/5370.jpg	Dog
15067	../data/kagglecatsanddogs_3367a/PetImages/Dog/10708.jpg	Dog
14807	../data/kagglecatsanddogs_3367a/PetImages/Dog/11992.jpg	Dog
15076	../data/kagglecatsanddogs_3367a/PetImages/Dog/7323.jpg	Dog
5908	../data/kagglecatsanddogs_3367a/PetImages/Cat/9807.jpg	Cat
1491	../data/kagglecatsanddogs_3367a/PetImages/Cat/4598.jpg	Cat
7916	../data/kagglecatsanddogs_3367a/PetImages/Cat/7941.jpg	Cat
3452	../data/kagglecatsanddogs_3367a/PetImages/Cat/11896.jpg	Cat
20561	../data/kagglecatsanddogs_3367a/PetImages/Dog/2540.jpg	Dog
16184	../data/kagglecatsanddogs_3367a/PetImages/Dog/7422.jpg	Dog
6504	../data/kagglecatsanddogs_3367a/PetImages/Cat/5567.jpg	Cat
15213	../data/kagglecatsanddogs_3367a/PetImages/Dog/9130.jpg	Dog
5205	../data/kagglecatsanddogs_3367a/PetImages/Cat/1531.jpg	Cat
12221	../data/kagglecatsanddogs_3367a/PetImages/Cat/1969.jpg	Cat
24050	../data/kagglecatsanddogs_3367a/PetImages/Dog/8609.jpg	Dog
17475	../data/kagglecatsanddogs_3367a/PetImages/Dog/3858.jpg	Dog
16770	../data/kagglecatsanddogs_3367a/PetImages/Dog/1247.jpg	Dog
18829	../data/kagglecatsanddogs_3367a/PetImages/Dog/849.jpg	Dog
14873	../data/kagglecatsanddogs_3367a/PetImages/Dog/8414.jpg	Dog
13733	../data/kagglecatsanddogs_3367a/PetImages/Dog/11161.jpg	Dog
24417	../data/kagglecatsanddogs_3367a/PetImages/Dog/1767.jpg	Dog
12534	../data/kagglecatsanddogs_3367a/PetImages/Dog/2882.jpg	Dog
18326	../data/kagglecatsanddogs_3367a/PetImages/Dog/12424.jpg	Dog
16925	../data/kagglecatsanddogs_3367a/PetImages/Dog/4699.jpg	Dog
16631	../data/kagglecatsanddogs_3367a/PetImages/Dog/2202.jpg	Dog
6073	../data/kagglecatsanddogs_3367a/PetImages/Cat/7355.jpg	Cat
18007	../data/kagglecatsanddogs_3367a/PetImages/Dog/5153.jpg	Dog
17487	../data/kagglecatsanddogs_3367a/PetImages/Dog/5583.jpg	Dog
10806	../data/kagglecatsanddogs_3367a/PetImages/Cat/9512.jpg	Cat
17851	../data/kagglecatsanddogs_3367a/PetImages/Dog/9233.jpg	Dog
12548	../data/kagglecatsanddogs_3367a/PetImages/Dog/5647.jpg	Dog
11172	../data/kagglecatsanddogs_3367a/PetImages/Cat/2245.jpg	Cat
9920	../data/kagglecatsanddogs_3367a/PetImages/Cat/591.jpg	Cat
10972	../data/kagglecatsanddogs_3367a/PetImages/Cat/9066.jpg	Cat
9407	../data/kagglecatsanddogs_3367a/PetImages/Cat/7065.jpg	Cat
23223	../data/kagglecatsanddogs_3367a/PetImages/Dog/7339.jpg	Dog
22062	../data/kagglecatsanddogs_3367a/PetImages/Dog/11591.jpg	Dog
16626	../data/kagglecatsanddogs_3367a/PetImages/Dog/9431.jpg	Dog
10143	../data/kagglecatsanddogs_3367a/PetImages/Cat/2646.jpg	Cat
23430	../data/kagglecatsanddogs_3367a/PetImages/Dog/8344.jpg	Dog
17914	../data/kagglecatsanddogs_3367a/PetImages/Dog/9958.jpg	Dog
7874	../data/kagglecatsanddogs_3367a/PetImages/Cat/9011.jpg	Cat
3168	../data/kagglecatsanddogs_3367a/PetImages/Cat/840.jpg	Cat
1420	../data/kagglecatsanddogs_3367a/PetImages/Cat/8177.jpg	Cat
9839	../data/kagglecatsanddogs_3367a/PetImages/Cat/5049.jpg	Cat
8492	../data/kagglecatsanddogs_3367a/PetImages/Cat/8642.jpg	Cat
9472	../data/kagglecatsanddogs_3367a/PetImages/Cat/6623.jpg	Cat
5001	../data/kagglecatsanddogs_3367a/PetImages/Cat/12180.jpg	Cat
6015	../data/kagglecatsanddogs_3367a/PetImages/Cat/1081.jpg	Cat
8039	../data/kagglecatsanddogs_3367a/PetImages/Cat/10991.jpg	Cat
3494	../data/kagglecatsanddogs_3367a/PetImages/Cat/2759.jpg	Cat
10506	../data/kagglecatsanddogs_3367a/PetImages/Cat/8221.jpg	Cat
13067	../data/kagglecatsanddogs_3367a/PetImages/Dog/9450.jpg	Dog
1115	../data/kagglecatsanddogs_3367a/PetImages/Cat/1218.jpg	Cat
16191	../data/kagglecatsanddogs_3367a/PetImages/Dog/3888.jpg	Dog
19070	../data/kagglecatsanddogs_3367a/PetImages/Dog/915.jpg	Dog
2203	../data/kagglecatsanddogs_3367a/PetImages/Cat/8628.jpg	Cat
4956	../data/kagglecatsanddogs_3367a/PetImages/Cat/6713.jpg	Cat
8967	../data/kagglecatsanddogs_3367a/PetImages/Cat/3488.jpg	Cat
14451	../data/kagglecatsanddogs_3367a/PetImages/Dog/5912.jpg	Dog
3470	../data/kagglecatsanddogs_3367a/PetImages/Cat/4472.jpg	Cat
20250	../data/kagglecatsanddogs_3367a/PetImages/Dog/9997.jpg	Dog
7206	../data/kagglecatsanddogs_3367a/PetImages/Cat/1851.jpg	Cat
21459	../data/kagglecatsanddogs_3367a/PetImages/Dog/8293.jpg	Dog
16687	../data/kagglecatsanddogs_3367a/PetImages/Dog/4868.jpg	Dog
7268	../data/kagglecatsanddogs_3367a/PetImages/Cat/8732.jpg	Cat
10553	../data/kagglecatsanddogs_3367a/PetImages/Cat/9857.jpg	Cat
21332	../data/kagglecatsanddogs_3367a/PetImages/Dog/2231.jpg	Dog
1647	../data/kagglecatsanddogs_3367a/PetImages/Cat/3595.jpg	Cat
19755	../data/kagglecatsanddogs_3367a/PetImages/Dog/10016.jpg	Dog
19493	../data/kagglecatsanddogs_3367a/PetImages/Dog/1310.jpg	Dog
15771	../data/kagglecatsanddogs_3367a/PetImages/Dog/4704.jpg	Dog
18454	../data/kagglecatsanddogs_3367a/PetImages/Dog/1532.jpg	Dog
16734	../data/kagglecatsanddogs_3367a/PetImages/Dog/5009.jpg	Dog
10743	../data/kagglecatsanddogs_3367a/PetImages/Cat/10855.jpg	Cat
1249	../data/kagglecatsanddogs_3367a/PetImages/Cat/11607.jpg	Cat
14131	../data/kagglecatsanddogs_3367a/PetImages/Dog/4211.jpg	Dog
7716	../data/kagglecatsanddogs_3367a/PetImages/Cat/11080.jpg	Cat
12898	../data/kagglecatsanddogs_3367a/PetImages/Dog/3380.jpg	Dog
3548	../data/kagglecatsanddogs_3367a/PetImages/Cat/4498.jpg	Cat
22140	../data/kagglecatsanddogs_3367a/PetImages/Dog/1951.jpg	Dog
13945	../data/kagglecatsanddogs_3367a/PetImages/Dog/3988.jpg	Dog
24336	../data/kagglecatsanddogs_3367a/PetImages/Dog/4019.jpg	Dog
7536	../data/kagglecatsanddogs_3367a/PetImages/Cat/240.jpg	Cat
2931	../data/kagglecatsanddogs_3367a/PetImages/Cat/5253.jpg	Cat
3757	../data/kagglecatsanddogs_3367a/PetImages/Cat/3917.jpg	Cat
10634	../data/kagglecatsanddogs_3367a/PetImages/Cat/9116.jpg	Cat
8633	../data/kagglecatsanddogs_3367a/PetImages/Cat/2609.jpg	Cat
19027	../data/kagglecatsanddogs_3367a/PetImages/Dog/7402.jpg	Dog
9284	../data/kagglecatsanddogs_3367a/PetImages/Cat/2813.jpg	Cat
17069	../data/kagglecatsanddogs_3367a/PetImages/Dog/11260.jpg	Dog
24229	../data/kagglecatsanddogs_3367a/PetImages/Dog/7074.jpg	Dog
14942	../data/kagglecatsanddogs_3367a/PetImages/Dog/5859.jpg	Dog
19815	../data/kagglecatsanddogs_3367a/PetImages/Dog/10943.jpg	Dog
20385	../data/kagglecatsanddogs_3367a/PetImages/Dog/2811.jpg	Dog
6737	../data/kagglecatsanddogs_3367a/PetImages/Cat/2989.jpg	Cat
7743	../data/kagglecatsanddogs_3367a/PetImages/Cat/5820.jpg	Cat
12487	../data/kagglecatsanddogs_3367a/PetImages/Cat/4568.jpg	Cat
15166	../data/kagglecatsanddogs_3367a/PetImages/Dog/11172.jpg	Dog
22311	../data/kagglecatsanddogs_3367a/PetImages/Dog/1207.jpg	Dog
2232	../data/kagglecatsanddogs_3367a/PetImages/Cat/3027.jpg	Cat
14678	../data/kagglecatsanddogs_3367a/PetImages/Dog/6822.jpg	Dog
17123	../data/kagglecatsanddogs_3367a/PetImages/Dog/5197.jpg	Dog
947	../data/kagglecatsanddogs_3367a/PetImages/Cat/5334.jpg	Cat
9513	../data/kagglecatsanddogs_3367a/PetImages/Cat/8626.jpg	Cat
14351	../data/kagglecatsanddogs_3367a/PetImages/Dog/7491.jpg	Dog
20234	../data/kagglecatsanddogs_3367a/PetImages/Dog/9968.jpg	Dog
15310	../data/kagglecatsanddogs_3367a/PetImages/Dog/4401.jpg	Dog
12986	../data/kagglecatsanddogs_3367a/PetImages/Dog/8558.jpg	Dog
8903	../data/kagglecatsanddogs_3367a/PetImages/Cat/5760.jpg	Cat
21670	../data/kagglecatsanddogs_3367a/PetImages/Dog/8866.jpg	Dog
3103	../data/kagglecatsanddogs_3367a/PetImages/Cat/7068.jpg	Cat
204	../data/kagglecatsanddogs_3367a/PetImages/Cat/9323.jpg	Cat
20378	../data/kagglecatsanddogs_3367a/PetImages/Dog/6444.jpg	Dog
3354	../data/kagglecatsanddogs_3367a/PetImages/Cat/2215.jpg	Cat
12334	../data/kagglecatsanddogs_3367a/PetImages/Cat/10674.jpg	Cat
13309	../data/kagglecatsanddogs_3367a/PetImages/Dog/11996.jpg	Dog
12603	../data/kagglecatsanddogs_3367a/PetImages/Dog/6164.jpg	Dog
9105	../data/kagglecatsanddogs_3367a/PetImages/Cat/2542.jpg	Cat
2164	../data/kagglecatsanddogs_3367a/PetImages/Cat/3966.jpg	Cat
22180	../data/kagglecatsanddogs_3367a/PetImages/Dog/1548.jpg	Dog
4311	../data/kagglecatsanddogs_3367a/PetImages/Cat/2941.jpg	Cat
19406	../data/kagglecatsanddogs_3367a/PetImages/Dog/1884.jpg	Dog
8586	../data/kagglecatsanddogs_3367a/PetImages/Cat/3515.jpg	Cat
10877	../data/kagglecatsanddogs_3367a/PetImages/Cat/8432.jpg	Cat
3042	../data/kagglecatsanddogs_3367a/PetImages/Cat/7242.jpg	Cat
12968	../data/kagglecatsanddogs_3367a/PetImages/Dog/1568.jpg	Dog
24690	../data/kagglecatsanddogs_3367a/PetImages/Dog/5702.jpg	Dog
2966	../data/kagglecatsanddogs_3367a/PetImages/Cat/10682.jpg	Cat
8969	../data/kagglecatsanddogs_3367a/PetImages/Cat/7836.jpg	Cat
350	../data/kagglecatsanddogs_3367a/PetImages/Cat/3342.jpg	Cat
12479	../data/kagglecatsanddogs_3367a/PetImages/Cat/7075.jpg	Cat
7184	../data/kagglecatsanddogs_3367a/PetImages/Cat/6119.jpg	Cat
16968	../data/kagglecatsanddogs_3367a/PetImages/Dog/9418.jpg	Dog
18513	../data/kagglecatsanddogs_3367a/PetImages/Dog/3696.jpg	Dog
2326	../data/kagglecatsanddogs_3367a/PetImages/Cat/9708.jpg	Cat
9995	../data/kagglecatsanddogs_3367a/PetImages/Cat/9539.jpg	Cat
14867	../data/kagglecatsanddogs_3367a/PetImages/Dog/2887.jpg	Dog
18368	../data/kagglecatsanddogs_3367a/PetImages/Dog/702.jpg	Dog
5692	../data/kagglecatsanddogs_3367a/PetImages/Cat/7354.jpg	Cat
4566	../data/kagglecatsanddogs_3367a/PetImages/Cat/8672.jpg	Cat
10617	../data/kagglecatsanddogs_3367a/PetImages/Cat/12461.jpg	Cat
7501	../data/kagglecatsanddogs_3367a/PetImages/Cat/4445.jpg	Cat
10955	../data/kagglecatsanddogs_3367a/PetImages/Cat/3563.jpg	Cat
12866	../data/kagglecatsanddogs_3367a/PetImages/Dog/9684.jpg	Dog
6515	../data/kagglecatsanddogs_3367a/PetImages/Cat/7364.jpg	Cat
3032	../data/kagglecatsanddogs_3367a/PetImages/Cat/4039.jpg	Cat
18005	../data/kagglecatsanddogs_3367a/PetImages/Dog/11065.jpg	Dog
17471	../data/kagglecatsanddogs_3367a/PetImages/Dog/4689.jpg	Dog
13629	../data/kagglecatsanddogs_3367a/PetImages/Dog/3427.jpg	Dog
22522	../data/kagglecatsanddogs_3367a/PetImages/Dog/2478.jpg	Dog
22942	../data/kagglecatsanddogs_3367a/PetImages/Dog/9498.jpg	Dog
21035	../data/kagglecatsanddogs_3367a/PetImages/Dog/10402.jpg	Dog
15906	../data/kagglecatsanddogs_3367a/PetImages/Dog/11302.jpg	Dog
8221	../data/kagglecatsanddogs_3367a/PetImages/Cat/4497.jpg	Cat
84	../data/kagglecatsanddogs_3367a/PetImages/Cat/7939.jpg	Cat
20947	../data/kagglecatsanddogs_3367a/PetImages/Dog/4736.jpg	Dog
18340	../data/kagglecatsanddogs_3367a/PetImages/Dog/5769.jpg	Dog
3394	../data/kagglecatsanddogs_3367a/PetImages/Cat/4658.jpg	Cat
21708	../data/kagglecatsanddogs_3367a/PetImages/Dog/12000.jpg	Dog
21614	../data/kagglecatsanddogs_3367a/PetImages/Dog/4655.jpg	Dog
1641	../data/kagglecatsanddogs_3367a/PetImages/Cat/12256.jpg	Cat
17800	../data/kagglecatsanddogs_3367a/PetImages/Dog/7424.jpg	Dog
11000	../data/kagglecatsanddogs_3367a/PetImages/Cat/11795.jpg	Cat
18680	../data/kagglecatsanddogs_3367a/PetImages/Dog/10391.jpg	Dog
383	../data/kagglecatsanddogs_3367a/PetImages/Cat/9860.jpg	Cat
20866	../data/kagglecatsanddogs_3367a/PetImages/Dog/6727.jpg	Dog
4971	../data/kagglecatsanddogs_3367a/PetImages/Cat/4689.jpg	Cat
20708	../data/kagglecatsanddogs_3367a/PetImages/Dog/5945.jpg	Dog
13881	../data/kagglecatsanddogs_3367a/PetImages/Dog/2499.jpg	Dog
22321	../data/kagglecatsanddogs_3367a/PetImages/Dog/2068.jpg	Dog
23444	../data/kagglecatsanddogs_3367a/PetImages/Dog/1360.jpg	Dog
3943	../data/kagglecatsanddogs_3367a/PetImages/Cat/10341.jpg	Cat
24846	../data/kagglecatsanddogs_3367a/PetImages/Dog/11218.jpg	Dog
10517	../data/kagglecatsanddogs_3367a/PetImages/Cat/3412.jpg	Cat
8021	../data/kagglecatsanddogs_3367a/PetImages/Cat/3104.jpg	Cat
13588	../data/kagglecatsanddogs_3367a/PetImages/Dog/10242.jpg	Dog
1848	../data/kagglecatsanddogs_3367a/PetImages/Cat/3191.jpg	Cat
1111	../data/kagglecatsanddogs_3367a/PetImages/Cat/12327.jpg	Cat
7131	../data/kagglecatsanddogs_3367a/PetImages/Cat/645.jpg	Cat
24380	../data/kagglecatsanddogs_3367a/PetImages/Dog/350.jpg	Dog
4912	../data/kagglecatsanddogs_3367a/PetImages/Cat/8070.jpg	Cat
20303	../data/kagglecatsanddogs_3367a/PetImages/Dog/10413.jpg	Dog
20795	../data/kagglecatsanddogs_3367a/PetImages/Dog/1510.jpg	Dog
9604	../data/kagglecatsanddogs_3367a/PetImages/Cat/1004.jpg	Cat
23037	../data/kagglecatsanddogs_3367a/PetImages/Dog/11196.jpg	Dog
21143	../data/kagglecatsanddogs_3367a/PetImages/Dog/10366.jpg	Dog
20968	../data/kagglecatsanddogs_3367a/PetImages/Dog/5372.jpg	Dog
16424	../data/kagglecatsanddogs_3367a/PetImages/Dog/10343.jpg	Dog
